ID,YEAR,A,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat
160,2019,617.57,100.21,77.86,76.84,3.08,2.59,1.63117e-05,277.94,278.74,663.63,50.12,21.08,0.02,0.0,26.84,17.275899513230595,62.098991569407794
160,2020,617.57,100.21,77.86,76.84,3.08,2.59,1.75221e-05,279.18,280.24,634.76,51.29,20.01,0.02,0.0,26.83,17.275899513230595,62.098991569407794
161,2001,1194.23,243.74,123.08,247.46,4.21,3.54,1.33133e-05,276.92,276.54,727.71,79.08,15.4,0.04,0.0,4.28,16.726701686223368,62.081232790851175
161,2002,1194.23,243.74,123.08,247.46,4.21,3.54,1.50794e-05,277.62,277.55,510.7,72.71,22.55,0.0,0.0,4.24,16.726701686223368,62.081232790851175
161,2003,1194.23,243.74,123.08,247.46,4.21,3.54,1.49231e-05,277.16,277.31,591.75,74.83,20.49,0.0,0.0,4.25,16.726701686223368,62.081232790851175
161,2004,1194.23,243.74,123.08,247.46,4.21,3.54,1.41294e-05,277.27,277.55,464.77,74.82,20.53,0.0,0.0,4.25,16.726701686223368,62.081232790851175
161,2005,1194.23,243.74,123.08,247.46,4.21,3.54,1.47151e-05,277.24,277.87,651.48,75.15,20.15,0.0,0.0,4.25,16.726701686223368,62.081232790851175
161,2006,1194.23,243.74,123.08,247.46,4.21,3.54,1.52794e-05,277.76,278.31,718.83,75.44,19.92,0.0,0.0,4.23,16.726701686223368,62.081232790851175
161,2007,1194.23,243.74,123.08,247.46,4.21,3.54,1.46836e-05,277.69,277.93,532.29,75.88,19.47,0.01,0.0,4.21,16.726701686223368,62.081232790851175
161,2008,1194.23,243.74,123.08,247.46,4.21,3.54,1.4406e-05,277.84,278.13,672.33,75.8,19.58,0.01,0.0,4.21,16.726701686223368,62.081232790851175
161,2009,1194.23,243.74,123.08,247.46,4.21,3.54,1.47759e-05,277.31,277.37,680.37,73.65,21.69,0.01,0.0,4.2,16.726701686223368,62.081232790851175
161,2010,1194.23,243.74,123.08,247.46,4.21,3.54,1.43104e-05,276.1,275.24,591.27,73.43,21.96,0.01,0.0,4.19,16.726701686223368,62.081232790851175
161,2011,1194.23,243.74,123.08,247.46,4.21,3.54,1.5087e-05,277.65,277.89,629.67,74.19,21.26,0.0,0.0,4.16,16.726701686223368,62.081232790851175
161,2012,1194.23,243.74,123.08,247.46,4.21,3.54,1.58448e-05,276.55,276.87,730.13,74.6,20.64,0.0,0.0,4.16,16.726701686223368,62.081232790851175
161,2013,1194.23,243.74,123.08,247.46,4.21,3.54,1.56595e-05,277.11,277.47,571.36,73.44,21.83,0.0,0.0,4.15,16.726701686223368,62.081232790851175
161,2014,1194.23,243.74,123.08,247.46,4.21,3.54,1.60425e-05,277.97,278.73,616.51,72.49,22.65,0.0,0.0,4.16,16.726701686223368,62.081232790851175
161,2015,1194.23,243.74,123.08,247.46,4.21,3.54,1.47094e-05,277.24,278.25,562.83,72.83,22.3,0.0,0.0,4.15,16.726701686223368,62.081232790851175
161,2016,1194.23,243.74,123.08,247.46,4.21,3.54,1.48147e-05,276.98,277.76,545.01,73.3,21.57,0.0,0.0,4.16,16.726701686223368,62.081232790851175
161,2017,1194.23,243.74,123.08,247.46,4.21,3.54,1.42476e-05,276.84,277.57,622.79,72.99,21.77,0.01,0.0,4.17,16.726701686223368,62.081232790851175
161,2018,1194.23,243.74,123.08,247.46,4.21,3.54,1.72121e-05,278.17,278.49,555.04,69.79,24.87,0.0,0.0,4.16,16.726701686223368,62.081232790851175
161,2019,1194.23,243.74,123.08,247.46,4.21,3.54,1.5563e-05,277.22,277.93,711.69,70.94,24.13,0.01,0.0,4.16,16.726701686223368,62.081232790851175
161,2020,1194.23,243.74,123.08,247.46,4.21,3.54,1.70575e-05,278.29,279.42,624.22,72.88,22.24,0.01,0.0,4.16,16.726701686223368,62.081232790851175
162,2001,19751.15,472.24,227.52,433.29,3.96,3.02,1.0045e-05,275.92,274.43,721.48,32.58,40.29,0.07,0.01,2.14,14.59062377029073,61.97712285853352
162,2002,19751.15,472.24,227.52,433.29,3.96,3.02,1.22238e-05,276.84,275.9,573.61,31.52,42.01,0.06,0.01,2.05,14.59062377029073,61.97712285853352
162,2003,19751.15,472.24,227.52,433.29,3.96,3.02,1.18324e-05,276.33,275.82,568.46,32.81,39.97,0.03,0.01,1.99,14.59062377029073,61.97712285853352
162,2004,19751.15,472.24,227.52,433.29,3.96,3.02,1.12694e-05,276.47,275.91,499.64,33.57,39.82,0.02,0.01,1.99,14.59062377029073,61.97712285853352
162,2005,19751.15,472.24,227.52,433.29,3.96,3.02,1.21184e-05,276.51,276.24,614.82,33.97,39.13,0.02,0.01,2.0,14.59062377029073,61.97712285853352
162,2006,19751.15,472.24,227.52,433.29,3.96,3.02,1.26619e-05,277.14,276.75,695.59,33.38,39.57,0.01,0.01,1.97,14.59062377029073,61.97712285853352
162,2007,19751.15,472.24,227.52,433.29,3.96,3.02,1.25366e-05,276.8,276.34,521.35,34.07,39.26,0.01,0.01,1.95,14.59062377029073,61.97712285853352
162,2008,19751.15,472.24,227.52,433.29,3.96,3.02,1.20252e-05,276.96,276.59,634.0,33.99,39.06,0.01,0.01,1.94,14.59062377029073,61.97712285853352
162,2009,19751.15,472.24,227.52,433.29,3.96,3.02,1.19669e-05,276.41,275.83,699.42,33.39,39.23,0.01,0.01,1.95,14.59062377029073,61.97712285853352
162,2010,19751.15,472.24,227.52,433.29,3.96,3.02,1.17089e-05,274.95,273.51,648.33,33.11,39.3,0.01,0.01,1.92,14.59062377029073,61.97712285853352
162,2011,19751.15,472.24,227.52,433.29,3.96,3.02,1.32381e-05,276.74,276.48,651.75,35.74,38.81,0.0,0.01,1.9,14.59062377029073,61.97712285853352
162,2012,19751.15,472.24,227.52,433.29,3.96,3.02,1.29836e-05,275.46,275.1,691.86,36.17,38.06,0.01,0.01,1.89,14.59062377029073,61.97712285853352
162,2013,19751.15,472.24,227.52,433.29,3.96,3.02,1.32371e-05,276.13,275.84,545.21,35.88,38.01,0.01,0.01,1.86,14.59062377029073,61.97712285853352
162,2014,19751.15,472.24,227.52,433.29,3.96,3.02,1.382e-05,276.94,277.01,670.46,34.94,38.06,0.01,0.01,1.87,14.59062377029073,61.97712285853352
162,2015,19751.15,472.24,227.52,433.29,3.96,3.02,1.27331e-05,276.07,276.4,636.97,35.81,37.62,0.01,0.01,1.89,14.59062377029073,61.97712285853352
162,2016,19751.15,472.24,227.52,433.29,3.96,3.02,1.26657e-05,276.01,276.07,574.41,34.22,38.02,0.01,0.01,1.88,14.59062377029073,61.97712285853352
162,2017,19751.15,472.24,227.52,433.29,3.96,3.02,1.24339e-05,275.74,275.58,610.41,34.28,37.0,0.01,0.01,1.88,14.59062377029073,61.97712285853352
162,2018,19751.15,472.24,227.52,433.29,3.96,3.02,1.47834e-05,277.18,276.91,533.33,31.93,37.66,0.01,0.01,1.87,14.59062377029073,61.97712285853352
162,2019,19751.15,472.24,227.52,433.29,3.96,3.02,1.38024e-05,276.37,276.4,676.77,31.99,38.26,0.01,0.01,1.87,14.59062377029073,61.97712285853352
162,2020,19751.15,472.24,227.52,433.29,3.96,3.02,1.4716e-05,277.19,277.7,634.52,33.02,38.04,0.01,0.01,1.87,14.59062377029073,61.97712285853352
163,2001,1975.41,240.59,135.27,251.14,4.2,3.45,1.27802e-05,276.85,276.18,715.9,72.71,20.86,0.24,0.03,4.23,16.400362352990385,61.979777953783554
163,2002,1975.41,240.59,135.27,251.14,4.2,3.45,1.47218e-05,277.52,277.29,505.87,68.25,26.29,0.23,0.03,4.16,16.400362352990385,61.979777953783554
163,2003,1975.41,240.59,135.27,251.14,4.2,3.45,1.4589e-05,277.08,277.1,566.9,69.68,24.9,0.13,0.03,4.13,16.400362352990385,61.979777953783554
163,2004,1975.41,240.59,135.27,251.14,4.2,3.45,1.37762e-05,277.21,277.3,457.98,70.23,24.57,0.11,0.03,4.14,16.400362352990385,61.979777953783554
163,2005,1975.41,240.59,135.27,251.14,4.2,3.45,1.45137e-05,277.19,277.65,610.87,71.25,23.58,0.1,0.03,4.13,16.400362352990385,61.979777953783554
163,2006,1975.41,240.59,135.27,251.14,4.2,3.45,1.50253e-05,277.72,278.06,691.08,71.22,23.61,0.06,0.03,4.12,16.400362352990385,61.979777953783554
163,2007,1975.41,240.59,135.27,251.14,4.2,3.45,1.45532e-05,277.57,277.7,507.86,71.44,23.48,0.07,0.03,4.09,16.400362352990385,61.979777953783554
163,2008,1975.41,240.59,135.27,251.14,4.2,3.45,1.41204e-05,277.73,277.85,628.35,71.4,23.51,0.07,0.03,4.09,16.400362352990385,61.979777953783554
163,2009,1975.41,240.59,135.27,251.14,4.2,3.45,1.44968e-05,277.19,277.09,663.07,69.75,24.99,0.05,0.03,4.08,16.400362352990385,61.979777953783554
163,2010,1975.41,240.59,135.27,251.14,4.2,3.45,1.4133e-05,276.0,274.94,586.83,68.96,25.76,0.04,0.03,4.05,16.400362352990385,61.979777953783554
163,2011,1975.41,240.59,135.27,251.14,4.2,3.45,1.51374e-05,277.59,277.63,587.55,70.2,24.69,0.02,0.03,4.03,16.400362352990385,61.979777953783554
