ID,YEAR,A,Q,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat
6854630,2015,730.0,8.39533,65.17,19.78,68.15,2.15,1.79,1.64516e-05,279.61,280.11,663.53,16.71,33.2,0.77,0.98,0.63,22.584823975143593,60.670047634074805
6854630,2016,730.0,4.93808,65.17,19.78,68.15,2.15,1.79,1.45162e-05,278.6,278.79,479.95,17.4,32.49,1.24,0.98,0.63,22.584823975143593,60.670047634074805
6854630,2017,730.0,6.33875,65.17,19.78,68.15,2.15,1.79,1.27019e-05,278.23,278.77,632.47,19.99,28.89,0.84,0.98,0.63,22.584823975143593,60.670047634074805
6854630,2018,730.0,3.81367,65.17,19.78,68.15,2.15,1.79,1.55518e-05,278.83,279.69,446.96,16.73,31.12,0.24,0.98,0.63,22.584823975143593,60.670047634074805
6854630,2019,730.0,9.07892,65.17,19.78,68.15,2.15,1.79,1.38943e-05,279.07,279.75,695.03,15.51,34.14,0.22,0.99,0.63,22.584823975143593,60.670047634074805
6854630,2020,730.0,8.88375,65.17,19.78,68.15,2.15,1.79,1.72301e-05,280.21,280.88,709.74,17.99,36.76,0.2,0.99,0.63,22.584823975143593,60.670047634074805
6854650,2001,785.0,6.15142,96.03,19.16,93.75,2.15,1.72,1.58612e-05,277.83,277.38,643.08,20.82,50.52,0.94,0.0,0.71,23.31346298303202,60.642375447140985
6854650,2002,785.0,5.66733,96.03,19.16,93.75,2.15,1.72,1.67075e-05,277.85,277.63,470.04,18.11,37.56,0.49,0.0,0.69,23.31346298303202,60.642375447140985
6854650,2003,785.0,2.0265,96.03,19.16,93.75,2.15,1.72,1.41735e-05,277.71,277.3,504.13,17.04,33.28,0.26,0.0,0.69,23.31346298303202,60.642375447140985
6854650,2005,785.0,5.99892,96.03,19.16,93.75,2.15,1.72,1.45081e-05,278.24,278.23,638.13,16.65,35.87,0.01,0.0,0.69,23.31346298303202,60.642375447140985
6854650,2006,785.0,6.35717,96.03,19.16,93.75,2.15,1.72,1.45962e-05,278.7,278.67,586.66,15.64,34.25,0.0,0.0,0.68,23.31346298303202,60.642375447140985
6854650,2007,785.0,6.11492,96.03,19.16,93.75,2.15,1.72,1.52387e-05,278.87,278.86,681.5,17.78,34.36,0.04,0.0,0.68,23.31346298303202,60.642375447140985
6854650,2008,785.0,11.69408,96.03,19.16,93.75,2.15,1.72,1.54304e-05,279.1,279.41,822.71,18.24,29.63,0.09,0.0,0.68,23.31346298303202,60.642375447140985
6854650,2009,785.0,4.33125,96.03,19.16,93.75,2.15,1.72,1.44716e-05,277.65,277.93,497.06,16.19,25.04,0.18,0.0,0.69,23.31346298303202,60.642375447140985
6854650,2010,785.0,5.60208,96.03,19.16,93.75,2.15,1.72,1.52468e-05,277.61,276.31,559.33,14.72,26.24,0.1,0.0,0.67,23.31346298303202,60.642375447140985
6854650,2011,785.0,9.49475,96.03,19.16,93.75,2.15,1.72,1.41008e-05,278.93,278.49,744.78,15.48,23.92,0.1,0.0,0.67,23.31346298303202,60.642375447140985
6854650,2012,785.0,8.59067,96.03,19.16,93.75,2.15,1.72,1.46368e-05,277.64,277.2,764.78,16.88,22.89,0.01,0.0,0.67,23.31346298303202,60.642375447140985
6854650,2013,785.0,5.41425,96.03,19.16,93.75,2.15,1.72,1.44999e-05,278.32,278.42,551.78,17.63,21.76,0.01,0.0,0.65,23.31346298303202,60.642375447140985
6854650,2014,785.0,4.30933,96.03,19.16,93.75,2.15,1.72,1.55778e-05,278.63,279.21,574.89,18.84,22.49,0.49,0.0,0.65,23.31346298303202,60.642375447140985
6854650,2015,785.0,6.41175,96.03,19.16,93.75,2.15,1.72,1.65428e-05,279.07,279.6,674.02,20.4,19.37,0.71,0.0,0.65,23.31346298303202,60.642375447140985
6854650,2016,785.0,4.45867,96.03,19.16,93.75,2.15,1.72,1.48167e-05,278.21,278.3,521.88,20.63,16.44,0.69,0.0,0.65,23.31346298303202,60.642375447140985
6854650,2017,785.0,5.93917,96.03,19.16,93.75,2.15,1.72,1.24587e-05,277.78,278.31,668.93,21.36,14.12,0.27,0.0,0.65,23.31346298303202,60.642375447140985
6854650,2018,785.0,3.31917,96.03,19.16,93.75,2.15,1.72,1.55749e-05,278.66,279.43,449.36,19.26,16.47,0.04,0.0,0.65,23.31346298303202,60.642375447140985
6854650,2019,785.0,7.99158,96.03,19.16,93.75,2.15,1.72,1.39501e-05,278.75,279.41,683.16,18.34,18.51,0.07,0.0,0.65,23.31346298303202,60.642375447140985
6854650,2020,785.0,8.90175,96.03,19.16,93.75,2.15,1.72,1.69972e-05,279.84,280.49,727.5,20.96,21.52,0.08,0.0,0.65,23.31346298303202,60.642375447140985
6854660,2001,935.0,8.14,97.78,34.3,103.47,3.28,2.74,1.5267e-05,277.79,277.25,723.3,45.8,43.66,0.43,0.08,3.67,24.282776785784687,60.51668669939007
6854660,2002,935.0,6.36692,97.78,34.3,103.47,3.28,2.74,1.69427e-05,277.86,277.62,532.22,42.82,45.76,0.28,0.08,3.6,24.282776785784687,60.51668669939007
6854660,2003,935.0,2.5165,97.78,34.3,103.47,3.28,2.74,1.42789e-05,277.63,277.37,531.34,42.69,46.55,0.23,0.08,3.59,24.282776785784687,60.51668669939007
6854660,2004,935.0,9.124,97.78,34.3,103.47,3.28,2.74,1.33862e-05,277.48,277.67,796.66,43.88,46.32,0.04,0.08,3.64,24.282776785784687,60.51668669939007
6854660,2005,935.0,7.88142,97.78,34.3,103.47,3.28,2.74,1.45404e-05,278.21,278.39,698.36,44.79,45.88,0.03,0.08,3.62,24.282776785784687,60.51668669939007
6854660,2006,935.0,5.90858,97.78,34.3,103.47,3.28,2.74,1.4964e-05,278.5,278.66,574.83,41.76,47.03,0.01,0.08,3.59,24.282776785784687,60.51668669939007
6854660,2007,935.0,7.26367,97.78,34.3,103.47,3.28,2.74,1.5005e-05,278.72,278.84,715.96,44.26,44.89,0.03,0.08,3.57,24.282776785784687,60.51668669939007
6854660,2008,935.0,10.29925,97.78,34.3,103.47,3.28,2.74,1.4859e-05,278.96,279.37,804.18,43.29,45.14,0.04,0.08,3.59,24.282776785784687,60.51668669939007
6854660,2009,935.0,5.9965,97.78,34.3,103.47,3.28,2.74,1.42639e-05,277.53,277.93,560.88,39.0,46.79,0.03,0.08,3.57,24.282776785784687,60.51668669939007
6854660,2010,935.0,7.58458,97.78,34.3,103.47,3.28,2.74,1.50641e-05,277.58,276.3,578.9,33.44,51.87,0.03,0.08,3.51,24.282776785784687,60.51668669939007
6854660,2011,935.0,7.03717,97.78,34.3,103.47,3.28,2.74,1.51094e-05,278.79,278.5,699.18,34.94,50.33,0.02,0.08,3.49,24.282776785784687,60.51668669939007
6854660,2012,935.0,9.43375,97.78,34.3,103.47,3.28,2.74,1.5244e-05,277.7,277.32,793.32,35.82,49.53,0.0,0.08,3.49,24.282776785784687,60.51668669939007
6854660,2013,935.0,6.17833,97.78,34.3,103.47,3.28,2.74,1.50787e-05,278.39,278.42,567.27,38.24,48.27,0.0,0.08,3.48,24.282776785784687,60.51668669939007
6854660,2014,935.0,5.71442,97.78,34.3,103.47,3.28,2.74,1.56386e-05,278.4,279.16,567.15,42.77,45.68,0.04,0.08,3.49,24.282776785784687,60.51668669939007
6854660,2015,935.0,8.03392,97.78,34.3,103.47,3.28,2.74,1.49751e-05,278.77,279.55,676.36,48.73,40.07,0.07,0.08,3.48,24.282776785784687,60.51668669939007
6854660,2016,935.0,6.85258,97.78,34.3,103.47,3.28,2.74,1.46992e-05,278.15,278.43,601.7,47.7,37.61,0.05,0.08,3.47,24.282776785784687,60.51668669939007
6854660,2017,935.0,8.202,97.78,34.3,103.47,3.28,2.74,1.31833e-05,277.68,278.33,754.51,47.2,36.37,0.03,0.08,3.47,24.282776785784687,60.51668669939007
6854660,2018,935.0,6.05542,97.78,34.3,103.47,3.28,2.74,1.65448e-05,278.6,279.35,500.3,44.66,39.6,0.01,0.08,3.49,24.282776785784687,60.51668669939007
6854660,2019,935.0,6.83025,97.78,34.3,103.47,3.28,2.74,1.53245e-05,278.77,279.33,707.03,41.25,44.49,0.0,0.08,3.48,24.282776785784687,60.51668669939007
6854660,2020,935.0,9.93933,97.78,34.3,103.47,3.28,2.74,1.6888e-05,279.8,280.49,810.09,47.25,40.5,0.0,0.08,3.5,24.282776785784687,60.51668669939007
6854700,2001,50683.0,549.07567,238.41,79.94,235.93,2.04,1.39,8.3692e-06,274.49,272.48,535.48,5.11,58.22,0.0,0.03,2.19,26.806551012533053,67.3367968739208
6854700,2002,50683.0,462.51633,238.41,79.94,235.93,2.04,1.39,9.8476e-06,274.58,273.14,510.69,5.51,58.87,0.0,0.03,2.13,26.806551012533053,67.3367968739208
6854700,2003,50683.0,398.98408,238.41,79.94,235.93,2.04,1.39,9.0949e-06,274.78,273.67,494.55,4.45,56.59,0.0,0.03,2.11,26.806551012533053,67.3367968739208
6854700,2004,50683.0,570.47033,238.41,79.94,235.93,2.04,1.39,8.3776e-06,274.49,273.48,612.18,4.16,58.91,0.0,0.03,2.1,26.806551012533053,67.3367968739208
6854700,2005,50683.0,656.75133,238.41,79.94,235.93,2.04,1.39,1.02198e-05,275.21,274.25,638.78,4.29,59.09,0.0,0.03,2.11,26.806551012533053,67.3367968739208
6854700,2006,50683.0,457.82975,238.41,79.94,235.93,2.04,1.39,1.0903e-05,275.38,274.22,461.18,4.13,58.19,0.0,0.03,2.1,26.806551012533053,67.3367968739208
6854700,2007,50683.0,556.58033,238.41,79.94,235.93,2.04,1.39,9.1712e-06,275.31,274.02,595.64,4.48,60.09,0.0,0.03,2.1,26.806551012533053,67.3367968739208
6854700,2008,50683.0,663.37033,238.41,79.94,235.93,2.04,1.39,8.5383e-06,274.82,273.77,609.29,3.66,60.37,0.0,0.03,2.1,26.806551012533053,67.3367968739208
6854700,2009,50683.0,476.26142,238.41,79.94,235.93,2.04,1.39,1.00143e-05,275.02,273.72,473.07,3.21,59.01,0.0,0.03,2.1,26.806551012533053,67.3367968739208
6854700,2010,50683.0,546.82417,238.41,79.94,235.93,2.04,1.39,9.2637e-06,274.02,272.05,494.04,2.61,60.82,0.0,0.03,2.07,26.806551012533053,67.3367968739208
6854700,2011,50683.0,515.84192,238.41,79.94,235.93,2.04,1.39,1.0968e-05,275.01,274.1,595.93,3.84,62.22,0.0,0.03,2.04,26.806551012533053,67.3367968739208
6854700,2012,50683.0,672.2115,238.41,79.94,235.93,2.04,1.39,1.01431e-05,274.35,272.31,595.45,3.76,63.19,0.0,0.03,2.03,26.806551012533053,67.3367968739208
6854700,2013,50683.0,487.10967,238.41,79.94,235.93,2.04,1.39,1.13337e-05,275.65,273.99,463.78,4.43,64.59,0.0,0.04,2.03,26.806551012533053,67.3367968739208
6854700,2014,50683.0,494.07775,238.41,79.94,235.93,2.04,1.39,1.10621e-05,274.71,273.81,525.34,5.07,64.53,0.0,0.04,2.04,26.806551012533053,67.3367968739208
6854700,2015,50683.0,751.19042,238.41,79.94,235.93,2.04,1.39,8.9255e-06,275.09,274.32,668.36,3.76,64.3,0.0,0.04,2.06,26.806551012533053,67.3367968739208
6854700,2016,50683.0,748.86767,238.41,79.94,235.93,2.04,1.39,1.07567e-05,275.32,274.33,658.47,2.42,63.67,0.0,0.04,2.08,26.806551012533053,67.3367968739208
6854700,2017,50683.0,574.70292,238.41,79.94,235.93,2.04,1.39,9.1465e-06,274.0,272.96,525.04,1.77,60.05,0.0,0.04,2.07,26.806551012533053,67.3367968739208
6854700,2018,50683.0,539.83792,238.41,79.94,235.93,2.04,1.39,1.20927e-05,275.58,274.76,473.65,2.34,60.62,0.0,0.04,2.06,26.806551012533053,67.3367968739208
6854700,2019,50683.0,557.31767,238.41,79.94,235.93,2.04,1.39,1.06806e-05,274.48,273.59,576.03,2.3,59.68,0.0,0.04,2.05,26.806551012533053,67.3367968739208
6854700,2020,50683.0,727.99,238.41,79.94,235.93,2.04,1.39,1.16751e-05,275.65,275.13,609.27,1.3,60.98,0.0,0.04,2.07,26.806551012533053,67.3367968739208
6854701,2001,27424.0,292.25758,249.74,55.68,247.16,2.02,1.35,8.1861e-06,274.32,272.28,504.56,4.34,58.7,0.0,0.01,1.96,27.70041425537042,67.42622251755283
6854701,2002,27424.0,269.75117,249.74,55.68,247.16,2.02,1.35,9.404e-06,274.47,272.98,520.67,4.21,59.62,0.0,0.01,1.9,27.70041425537042,67.42622251755283
6854701,2003,27424.0,233.46358,249.74,55.68,247.16,2.02,1.35,8.7058e-06,274.74,273.55,485.49,2.97,55.74,0.0,0.01,1.85,27.70041425537042,67.42622251755283
6854701,2004,27424.0,317.9295,249.74,55.68,247.16,2.02,1.35,8.1598e-06,274.39,273.35,595.56,2.84,58.4,0.0,0.01,1.84,27.70041425537042,67.42622251755283
6854701,2005,27424.0,335.79742,249.74,55.68,247.16,2.02,1.35,9.8631e-06,275.13,274.14,601.86,3.05,58.52,0.0,0.01,1.86,27.70041425537042,67.42622251755283
6854701,2006,27424.0,270.05867,249.74,55.68,247.16,2.02,1.35,1.06442e-05,275.28,274.06,452.95,2.92,56.61,0.0,0.01,1.85,27.70041425537042,67.42622251755283
6854701,2007,27424.0,294.8255,249.74,55.68,247.16,2.02,1.35,8.8092e-06,275.21,273.89,576.67,3.33,59.1,0.0,0.01,1.86,27.70041425537042,67.42622251755283
6854701,2008,27424.0,369.35108,249.74,55.68,247.16,2.02,1.35,8.1916e-06,274.69,273.57,600.45,2.68,59.56,0.0,0.01,1.87,27.70041425537042,67.42622251755283
6854701,2009,27424.0,279.90933,249.74,55.68,247.16,2.02,1.35,9.6907e-06,274.95,273.54,478.6,2.24,57.84,0.0,0.01,1.86,27.70041425537042,67.42622251755283
6854701,2010,27424.0,325.11833,249.74,55.68,247.16,2.02,1.35,8.9551e-06,273.96,271.92,500.46,1.77,59.47,0.0,0.01,1.83,27.70041425537042,67.42622251755283
6854701,2011,27424.0,267.98458,249.74,55.68,247.16,2.02,1.35,1.08766e-05,274.94,273.95,573.8,2.85,61.66,0.0,0.01,1.78,27.70041425537042,67.42622251755283
6854701,2012,27424.0,346.87542,249.74,55.68,247.16,2.02,1.35,9.9206e-06,274.29,272.16,566.6,2.84,62.84,0.0,0.01,1.78,27.70041425537042,67.42622251755283
6854701,2013,27424.0,269.852,249.74,55.68,247.16,2.02,1.35,1.11718e-05,275.61,273.85,448.67,3.68,64.58,0.0,0.01,1.78,27.70041425537042,67.42622251755283
6854701,2014,27424.0,266.9615,249.74,55.68,247.16,2.02,1.35,1.0768e-05,274.59,273.62,516.7,4.08,64.85,0.0,0.01,1.79,27.70041425537042,67.42622251755283
6854701,2015,27424.0,402.03767,249.74,55.68,247.16,2.02,1.35,8.746e-06,275.02,274.16,647.27,2.69,64.09,0.0,0.01,1.83,27.70041425537042,67.42622251755283
6854701,2016,27424.0,398.64933,249.74,55.68,247.16,2.02,1.35,1.05883e-05,275.32,274.25,621.46,1.67,63.49,0.0,0.01,1.85,27.70041425537042,67.42622251755283
6854701,2017,27424.0,311.131,249.74,55.68,247.16,2.02,1.35,8.9898e-06,273.87,272.78,512.95,1.11,58.55,0.0,0.01,1.85,27.70041425537042,67.42622251755283
6854701,2018,27424.0,308.83467,249.74,55.68,247.16,2.02,1.35,1.18769e-05,275.49,274.69,475.09,1.57,58.85,0.0,0.01,1.82,27.70041425537042,67.42622251755283
6854701,2019,27424.0,308.84283,249.74,55.68,247.16,2.02,1.35,1.03144e-05,274.37,273.45,570.64,1.37,57.28,0.0,0.01,1.81,27.70041425537042,67.42622251755283
6854701,2020,27424.0,364.73925,249.74,55.68,247.16,2.02,1.35,1.14897e-05,275.64,275.01,580.43,0.71,57.88,0.0,0.01,1.83,27.70041425537042,67.42622251755283
6854702,2001,47425.0,518.96058,244.62,70.41,237.38,2.04,1.39,8.1918e-06,274.41,272.36,531.2,3.75,56.71,0.0,0.01,1.73,26.71520118041321,67.42181750773426
6854702,2002,47425.0,438.27075,244.62,70.41,237.38,2.04,1.39,9.6839e-06,274.54,273.1,505.38,4.17,57.12,0.0,0.01,1.67,26.71520118041321,67.42181750773426
6854702,2003,47425.0,376.54283,244.62,70.41,237.38,2.04,1.39,8.9281e-06,274.71,273.59,488.8,3.5,54.67,0.0,0.01,1.64,26.71520118041321,67.42181750773426
6854702,2004,47425.0,531.88075,244.62,70.41,237.38,2.04,1.39,8.1934e-06,274.42,273.38,606.15,3.24,57.03,0.0,0.01,1.64,26.71520118041321,67.42181750773426
6854702,2005,47425.0,596.28742,244.62,70.41,237.38,2.04,1.39,1.00253e-05,275.14,274.13,631.9,3.36,57.35,0.0,0.01,1.65,26.71520118041321,67.42181750773426
6854702,2006,47425.0,432.3685,244.62,70.41,237.38,2.04,1.39,1.07872e-05,275.32,274.12,455.64,3.26,56.02,0.0,0.01,1.64,26.71520118041321,67.42181750773426
6854702,2007,47425.0,521.59892,244.62,70.41,237.38,2.04,1.39,8.9996e-06,275.26,273.91,580.7,3.44,58.12,0.0,0.01,1.65,26.71520118041321,67.42181750773426
6854702,2008,47425.0,615.89642,244.62,70.41,237.38,2.04,1.39,8.3676e-06,274.75,273.64,597.86,2.6,58.39,0.0,0.01,1.65,26.71520118041321,67.42181750773426
6854702,2009,47425.0,451.78442,244.62,70.41,237.38,2.04,1.39,9.8502e-06,274.95,273.62,463.7,2.14,56.72,0.0,0.01,1.64,26.71520118041321,67.42181750773426
6854702,2010,47425.0,533.58658,244.62,70.41,237.38,2.04,1.39,9.0731e-06,273.95,271.93,490.58,1.67,58.21,0.0,0.01,1.62,26.71520118041321,67.42181750773426
6854702,2011,47425.0,479.5525,244.62,70.41,237.38,2.04,1.39,1.08633e-05,274.94,273.99,587.21,2.59,59.89,0.0,0.01,1.58,26.71520118041321,67.42181750773426
6854702,2012,47425.0,618.30083,244.62,70.41,237.38,2.04,1.39,9.9868e-06,274.29,272.19,579.64,2.41,60.96,0.0,0.01,1.58,26.71520118041321,67.42181750773426
6854702,2013,47425.0,464.58475,244.62,70.41,237.38,2.04,1.39,1.12241e-05,275.6,273.88,455.77,3.09,62.58,0.0,0.01,1.57,26.71520118041321,67.42181750773426
6854702,2014,47425.0,467.92767,244.62,70.41,237.38,2.04,1.39,1.0909e-05,274.63,273.66,519.95,3.59,62.72,0.0,0.01,1.58,26.71520118041321,67.42181750773426
6854702,2015,47425.0,707.23633,244.62,70.41,237.38,2.04,1.39,8.8355e-06,275.03,274.19,656.12,2.5,62.26,0.0,0.01,1.61,26.71520118041321,67.42181750773426
6854702,2016,47425.0,712.35542,244.62,70.41,237.38,2.04,1.39,1.06382e-05,275.24,274.23,652.71,1.6,61.07,0.0,0.01,1.63,26.71520118041321,67.42181750773426
6854702,2017,47425.0,544.99333,244.62,70.41,237.38,2.04,1.39,9.0183e-06,273.93,272.83,519.18,1.15,57.18,0.0,0.01,1.62,26.71520118041321,67.42181750773426
6854702,2018,47425.0,511.568,244.62,70.41,237.38,2.04,1.39,1.19647e-05,275.52,274.66,474.39,1.57,57.7,0.0,0.01,1.6,26.71520118041321,67.42181750773426
6854702,2019,47425.0,523.94242,244.62,70.41,237.38,2.04,1.39,1.05122e-05,274.41,273.47,565.05,1.61,56.59,0.0,0.01,1.6,26.71520118041321,67.42181750773426
6854702,2020,47425.0,661.20367,244.62,70.41,237.38,2.04,1.39,1.15453e-05,275.6,275.01,591.28,0.8,57.58,0.0,0.01,1.61,26.71520118041321,67.42181750773426
6854703,2001,29021.0,310.79258,247.43,56.11,245.0,2.06,1.38,8.2779e-06,274.37,272.33,508.04,4.34,59.56,0.0,0.01,2.15,27.667637809178878,67.36538216725616
6854703,2002,29021.0,284.7135,247.43,56.11,245.0,2.06,1.38,9.5381e-06,274.51,273.02,520.25,4.26,60.51,0.0,0.01,2.08,27.667637809178878,67.36538216725616
6854703,2003,29021.0,250.02692,247.43,56.11,245.0,2.06,1.38,8.7898e-06,274.77,273.59,492.28,3.02,56.53,0.0,0.01,2.03,27.667637809178878,67.36538216725616
6854703,2004,29021.0,334.75733,247.43,56.11,245.0,2.06,1.38,8.224e-06,274.42,273.38,600.44,2.91,59.18,0.0,0.01,2.02,27.667637809178878,67.36538216725616
6854703,2005,29021.0,353.18433,247.43,56.11,245.0,2.06,1.38,9.9456e-06,275.15,274.18,607.7,3.12,59.29,0.0,0.01,2.04,27.667637809178878,67.36538216725616
6854703,2006,29021.0,282.1445,247.43,56.11,245.0,2.06,1.38,1.07336e-05,275.31,274.11,451.77,3.0,57.52,0.0,0.01,2.03,27.667637809178878,67.36538216725616
6854703,2007,29021.0,317.21383,247.43,56.11,245.0,2.06,1.38,8.8864e-06,275.24,273.95,579.28,3.39,60.02,0.0,0.01,2.04,27.667637809178878,67.36538216725616
6854703,2008,29021.0,396.7085,247.43,56.11,245.0,2.06,1.38,8.2651e-06,274.73,273.64,602.91,2.74,60.44,0.0,0.01,2.05,27.667637809178878,67.36538216725616
6854703,2009,29021.0,300.32508,247.43,56.11,245.0,2.06,1.38,9.7854e-06,274.98,273.59,480.45,2.3,58.8,0.0,0.01,2.04,27.667637809178878,67.36538216725616
6854703,2010,29021.0,349.16433,247.43,56.11,245.0,2.06,1.38,9.0646e-06,273.99,271.98,501.79,1.83,60.46,0.0,0.01,2.01,27.667637809178878,67.36538216725616
6854703,2011,29021.0,289.84175,247.43,56.11,245.0,2.06,1.38,1.09413e-05,274.95,274.01,575.47,2.93,62.6,0.0,0.01,1.95,27.667637809178878,67.36538216725616
6854703,2012,29021.0,383.29675,247.43,56.11,245.0,2.06,1.38,1.00137e-05,274.33,272.22,572.63,2.93,63.72,0.0,0.01,1.95,27.667637809178878,67.36538216725616
6854703,2013,29021.0,295.58483,247.43,56.11,245.0,2.06,1.38,1.12604e-05,275.63,273.91,452.04,3.73,65.4,0.0,0.01,1.95,27.667637809178878,67.36538216725616
6854703,2014,29021.0,294.85925,247.43,56.11,245.0,2.06,1.38,1.08748e-05,274.62,273.69,517.83,4.15,65.58,0.0,0.01,1.96,27.667637809178878,67.36538216725616
6854703,2015,29021.0,449.39975,247.43,56.11,245.0,2.06,1.38,8.7987e-06,275.06,274.23,655.67,2.76,64.86,0.0,0.01,2.01,27.667637809178878,67.36538216725616
6854703,2016,29021.0,434.03025,247.43,56.11,245.0,2.06,1.38,1.06524e-05,275.35,274.31,620.86,1.7,64.32,0.0,0.01,2.03,27.667637809178878,67.36538216725616
6854703,2017,29021.0,337.76325,247.43,56.11,245.0,2.06,1.38,9.0455e-06,273.91,272.85,511.48,1.13,59.41,0.0,0.01,2.02,27.667637809178878,67.36538216725616
6854703,2018,29021.0,333.37275,247.43,56.11,245.0,2.06,1.38,1.19749e-05,275.53,274.75,472.14,1.6,59.77,0.0,0.01,2.0,27.667637809178878,67.36538216725616
6854703,2019,29021.0,334.71583,247.43,56.11,245.0,2.06,1.38,1.04243e-05,274.42,273.52,570.73,1.41,58.27,0.0,0.01,1.99,27.667637809178878,67.36538216725616
6854703,2020,29021.0,403.423,247.43,56.11,245.0,2.06,1.38,1.15918e-05,275.66,275.07,586.68,0.73,58.89,0.0,0.01,2.0,27.667637809178878,67.36538216725616
6854704,2001,9820.0,108.814,249.94,44.22,248.58,1.42,0.97,7.8905e-06,274.24,272.21,532.38,3.23,47.02,0.0,0.0,2.29,26.421084961030846,67.78562585427207
6854704,2002,9820.0,100.80175,249.94,44.22,248.58,1.42,0.97,9.2215e-06,274.51,273.13,475.43,2.67,47.95,0.0,0.0,2.24,26.421084961030846,67.78562585427207
6854704,2003,9820.0,77.39917,249.94,44.22,248.58,1.42,0.97,8.7001e-06,274.58,273.5,442.45,2.17,44.88,0.0,0.0,2.15,26.421084961030846,67.78562585427207
6854704,2004,9820.0,91.87667,249.94,44.22,248.58,1.42,0.97,7.9961e-06,274.33,273.35,584.24,1.86,47.69,0.0,0.0,2.13,26.421084961030846,67.78562585427207
6854704,2005,9820.0,126.22042,249.94,44.22,248.58,1.42,0.97,9.7474e-06,275.03,273.96,597.55,1.74,49.77,0.0,0.0,2.16,26.421084961030846,67.78562585427207
6854704,2006,9820.0,109.77658,249.94,44.22,248.58,1.42,0.97,1.03729e-05,275.2,274.01,432.31,1.42,46.28,0.0,0.0,2.16,26.421084961030846,67.78562585427207
6854704,2007,9820.0,85.38775,249.94,44.22,248.58,1.42,0.97,8.8384e-06,275.22,273.78,539.06,1.67,49.28,0.0,0.0,2.18,26.421084961030846,67.78562585427207
6854704,2008,9820.0,122.82417,249.94,44.22,248.58,1.42,0.97,8.2021e-06,274.65,273.44,553.41,1.42,49.28,0.0,0.0,2.21,26.421084961030846,67.78562585427207
6854704,2009,9820.0,101.43942,249.94,44.22,248.58,1.42,0.97,9.5132e-06,274.73,273.47,447.17,0.96,46.54,0.0,0.0,2.2,26.421084961030846,67.78562585427207
6854704,2010,9820.0,114.7135,249.94,44.22,248.58,1.42,0.97,8.4789e-06,273.86,271.66,472.76,0.71,47.73,0.0,0.0,2.17,26.421084961030846,67.78562585427207
6854704,2011,9820.0,98.22283,249.94,44.22,248.58,1.42,0.97,1.04537e-05,274.89,273.75,567.19,1.01,50.21,0.0,0.0,2.09,26.421084961030846,67.78562585427207
6854704,2012,9820.0,120.71825,249.94,44.22,248.58,1.42,0.97,9.4636e-06,274.19,271.98,538.81,1.03,51.92,0.0,0.0,2.09,26.421084961030846,67.78562585427207
6854704,2013,9820.0,99.17533,249.94,44.22,248.58,1.42,0.97,1.08028e-05,275.51,273.69,421.45,1.35,54.7,0.0,0.0,2.07,26.421084961030846,67.78562585427207
6854704,2014,9820.0,78.35508,249.94,44.22,248.58,1.42,0.97,1.04484e-05,274.47,273.38,490.7,1.56,54.7,0.0,0.0,2.08,26.421084961030846,67.78562585427207
6854704,2015,9820.0,114.90908,249.94,44.22,248.58,1.42,0.97,8.7647e-06,274.9,273.96,591.31,1.13,52.94,0.0,0.0,2.15,26.421084961030846,67.78562585427207
6854704,2016,9820.0,150.56133,249.94,44.22,248.58,1.42,0.97,1.05066e-05,275.1,274.02,658.18,0.76,52.12,0.0,0.0,2.21,26.421084961030846,67.78562585427207
6854704,2017,9820.0,119.40025,249.94,44.22,248.58,1.42,0.97,8.8139e-06,273.84,272.62,508.99,0.54,45.84,0.0,0.0,2.2,26.421084961030846,67.78562585427207
6854704,2018,9820.0,120.5785,249.94,44.22,248.58,1.42,0.97,1.14549e-05,275.42,274.5,461.51,0.75,45.04,0.0,0.0,2.15,26.421084961030846,67.78562585427207
6854704,2019,9820.0,105.19358,249.94,44.22,248.58,1.42,0.97,1.00753e-05,274.35,273.26,527.42,0.42,44.13,0.0,0.0,2.12,26.421084961030846,67.78562585427207
6854704,2020,9820.0,112.87758,249.94,44.22,248.58,1.42,0.97,1.09347e-05,275.55,274.82,548.54,0.22,44.44,0.0,0.0,2.15,26.421084961030846,67.78562585427207
6854705,2001,8538.0,91.93575,267.33,60.68,260.03,2.57,1.88,8.2014e-06,274.18,272.17,463.54,5.92,49.48,0.0,0.0,0.58,28.834748552433027,67.38250617880395
6854705,2002,8538.0,99.0825,267.33,60.68,260.03,2.57,1.88,9.2113e-06,274.27,272.71,560.97,4.61,49.35,0.0,0.0,0.57,28.834748552433027,67.38250617880395
6854705,2003,8538.0,101.17225,267.33,60.68,260.03,2.57,1.88,8.5138e-06,274.77,273.48,504.66,2.61,44.17,0.0,0.0,0.52,28.834748552433027,67.38250617880395
6854705,2004,8538.0,121.79292,267.33,60.68,260.03,2.57,1.88,8.131e-06,274.29,273.22,596.28,2.51,47.77,0.0,0.0,0.52,28.834748552433027,67.38250617880395
6854705,2005,8538.0,106.78308,267.33,60.68,260.03,2.57,1.88,9.7922e-06,275.06,274.09,582.02,2.57,48.05,0.0,0.0,0.54,28.834748552433027,67.38250617880395
